document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio
DOC-000330,MPLADS-000330,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000331,MPLADS-000331,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000332,MPLADS-000332,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000333,MPLADS-000333,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000334,MPLADS-000334,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000335,MPLADS-000335,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000336,MPLADS-000336,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000337,MPLADS-000337,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000338,MPLADS-000338,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000339,MPLADS-000339,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000340,MPLADS-000340,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000341,MPLADS-000341,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000342,MPLADS-000342,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000343,MPLADS-000343,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000344,MPLADS-000344,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000345,MPLADS-000345,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000346,MPLADS-000346,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000347,MPLADS-000347,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000348,MPLADS-000348,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000349,MPLADS-000349,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000350,MPLADS-000350,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000351,MPLADS-000351,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000352,MPLADS-000352,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000353,MPLADS-000353,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000354,MPLADS-000354,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000355,MPLADS-000355,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000356,MPLADS-000356,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000357,MPLADS-000357,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-000358,MPLADS-000358,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000359,MPLADS-000359,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000360,MPLADS-000360,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000361,MPLADS-000361,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000362,MPLADS-000362,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-000363,MPLADS-000363,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000364,MPLADS-000364,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000365,MPLADS-000365,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000366,MPLADS-000366,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000367,MPLADS-000367,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000368,MPLADS-000368,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000369,MPLADS-000369,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000370,MPLADS-000370,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000371,MPLADS-000371,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000372,MPLADS-000372,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000373,MPLADS-000373,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000374,MPLADS-000374,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000375,MPLADS-000375,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000376,MPLADS-000376,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000377,MPLADS-000377,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000378,MPLADS-000378,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000379,MPLADS-000379,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000380,MPLADS-000380,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000381,MPLADS-000381,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000382,MPLADS-000382,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000383,MPLADS-000383,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000384,MPLADS-000384,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000385,MPLADS-000385,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000386,MPLADS-000386,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000387,MPLADS-000387,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000388,MPLADS-000388,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000389,MPLADS-000389,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000390,MPLADS-000390,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000391,MPLADS-000391,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000392,MPLADS-000392,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000393,MPLADS-000393,True,True,True,True,False,True,True,True,5,5,4,0.2
DOC-000394,MPLADS-000394,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000395,MPLADS-000395,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000396,MPLADS-000396,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000397,MPLADS-000397,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000398,MPLADS-000398,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000399,MPLADS-000399,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000400,MPLADS-000400,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000401,MPLADS-000401,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000402,MPLADS-000402,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000403,MPLADS-000403,True,True,True,True,False,True,True,True,5,5,4,0.2
DOC-000404,MPLADS-000404,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000405,MPLADS-000405,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000406,MPLADS-000406,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000407,MPLADS-000407,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000408,MPLADS-000408,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000409,MPLADS-000409,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000410,MPLADS-000410,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000411,MPLADS-000411,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000412,MPLADS-000412,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000413,MPLADS-000413,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000414,MPLADS-000414,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000415,MPLADS-000415,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000416,MPLADS-000416,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000417,MPLADS-000417,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000418,MPLADS-000418,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000419,MPLADS-000419,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000420,MPLADS-000420,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000421,MPLADS-000421,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000422,MPLADS-000422,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000423,MPLADS-000423,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000424,MPLADS-000424,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000425,MPLADS-000425,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000426,MPLADS-000426,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000427,MPLADS-000427,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000428,MPLADS-000428,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000429,MPLADS-000429,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000430,MPLADS-000430,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000431,MPLADS-000431,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000432,MPLADS-000432,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000433,MPLADS-000433,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-000434,MPLADS-000434,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000435,MPLADS-000435,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000436,MPLADS-000436,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000437,MPLADS-000437,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000438,MPLADS-000438,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000439,MPLADS-000439,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000440,MPLADS-000440,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000441,MPLADS-000441,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000442,MPLADS-000442,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000443,MPLADS-000443,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000444,MPLADS-000444,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000445,MPLADS-000445,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000446,MPLADS-000446,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000447,MPLADS-000447,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000448,MPLADS-000448,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000449,MPLADS-000449,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000450,MPLADS-000450,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000451,MPLADS-000451,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000452,MPLADS-000452,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000453,MPLADS-000453,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000454,MPLADS-000454,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000455,MPLADS-000455,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000456,MPLADS-000456,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-000457,MPLADS-000457,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000458,MPLADS-000458,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000459,MPLADS-000459,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000460,MPLADS-000460,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000461,MPLADS-000461,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000462,MPLADS-000462,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000463,MPLADS-000463,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000464,MPLADS-000464,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000465,MPLADS-000465,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000466,MPLADS-000466,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000467,MPLADS-000467,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000468,MPLADS-000468,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000469,MPLADS-000469,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000470,MPLADS-000470,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000471,MPLADS-000471,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000472,MPLADS-000472,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000473,MPLADS-000473,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000474,MPLADS-000474,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000475,MPLADS-000475,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000476,MPLADS-000476,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000477,MPLADS-000477,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000478,MPLADS-000478,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000479,MPLADS-000479,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000480,MPLADS-000480,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000481,MPLADS-000481,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000482,MPLADS-000482,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-000483,MPLADS-000483,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000484,MPLADS-000484,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000485,MPLADS-000485,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000486,MPLADS-000486,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-000487,MPLADS-000487,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000488,MPLADS-000488,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000489,MPLADS-000489,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-000490,MPLADS-000490,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000491,MPLADS-000491,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000492,MPLADS-000492,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000493,MPLADS-000493,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000494,MPLADS-000494,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000495,MPLADS-000495,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000496,MPLADS-000496,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000497,MPLADS-000497,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-000498,MPLADS-000498,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000499,MPLADS-000499,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000500,MPLADS-000500,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000501,MPLADS-000501,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000502,MPLADS-000502,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000503,MPLADS-000503,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000504,MPLADS-000504,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000505,MPLADS-000505,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000506,MPLADS-000506,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000507,MPLADS-000507,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000508,MPLADS-000508,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000509,MPLADS-000509,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000510,MPLADS-000510,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000511,MPLADS-000511,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-000512,MPLADS-000512,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000513,MPLADS-000513,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000514,MPLADS-000514,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000515,MPLADS-000515,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000516,MPLADS-000516,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000517,MPLADS-000517,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000518,MPLADS-000518,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000519,MPLADS-000519,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000520,MPLADS-000520,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000521,MPLADS-000521,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000522,MPLADS-000522,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000523,MPLADS-000523,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000524,MPLADS-000524,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000525,MPLADS-000525,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000526,MPLADS-000526,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000527,MPLADS-000527,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000528,MPLADS-000528,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000529,MPLADS-000529,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-000530,MPLADS-000530,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000531,MPLADS-000531,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000532,MPLADS-000532,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000533,MPLADS-000533,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-000534,MPLADS-000534,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000535,MPLADS-000535,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000536,MPLADS-000536,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-000537,MPLADS-000537,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-000538,MPLADS-000538,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000539,MPLADS-000539,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000540,MPLADS-000540,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000541,MPLADS-000541,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000542,MPLADS-000542,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-000543,MPLADS-000543,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000544,MPLADS-000544,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000545,MPLADS-000545,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000546,MPLADS-000546,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000547,MPLADS-000547,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000548,MPLADS-000548,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000549,MPLADS-000549,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000550,MPLADS-000550,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000551,MPLADS-000551,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000552,MPLADS-000552,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000553,MPLADS-000553,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000554,MPLADS-000554,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000555,MPLADS-000555,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000556,MPLADS-000556,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000557,MPLADS-000557,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000558,MPLADS-000558,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000559,MPLADS-000559,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000560,MPLADS-000560,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000561,MPLADS-000561,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000562,MPLADS-000562,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000563,MPLADS-000563,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000564,MPLADS-000564,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000565,MPLADS-000565,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000566,MPLADS-000566,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000567,MPLADS-000567,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000568,MPLADS-000568,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000569,MPLADS-000569,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000570,MPLADS-000570,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000571,MPLADS-000571,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000572,MPLADS-000572,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000573,MPLADS-000573,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000574,MPLADS-000574,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000575,MPLADS-000575,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000576,MPLADS-000576,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000577,MPLADS-000577,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000578,MPLADS-000578,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000579,MPLADS-000579,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000580,MPLADS-000580,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000581,MPLADS-000581,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000582,MPLADS-000582,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000583,MPLADS-000583,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000584,MPLADS-000584,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000585,MPLADS-000585,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000586,MPLADS-000586,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000587,MPLADS-000587,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000588,MPLADS-000588,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000589,MPLADS-000589,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000590,MPLADS-000590,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000591,MPLADS-000591,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000592,MPLADS-000592,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000593,MPLADS-000593,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000594,MPLADS-000594,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000595,MPLADS-000595,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000596,MPLADS-000596,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000597,MPLADS-000597,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000598,MPLADS-000598,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000599,MPLADS-000599,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000600,MPLADS-000600,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000601,MPLADS-000601,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000602,MPLADS-000602,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000603,MPLADS-000603,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000604,MPLADS-000604,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000605,MPLADS-000605,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000606,MPLADS-000606,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000607,MPLADS-000607,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000608,MPLADS-000608,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-000609,MPLADS-000609,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000610,MPLADS-000610,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000611,MPLADS-000611,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000612,MPLADS-000612,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000613,MPLADS-000613,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000614,MPLADS-000614,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000615,MPLADS-000615,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000616,MPLADS-000616,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000617,MPLADS-000617,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000618,MPLADS-000618,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000619,MPLADS-000619,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000620,MPLADS-000620,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000621,MPLADS-000621,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000622,MPLADS-000622,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000623,MPLADS-000623,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000624,MPLADS-000624,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000625,MPLADS-000625,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000626,MPLADS-000626,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000627,MPLADS-000627,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000628,MPLADS-000628,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000629,MPLADS-000629,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000630,MPLADS-000630,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000631,MPLADS-000631,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-000632,MPLADS-000632,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000633,MPLADS-000633,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-000634,MPLADS-000634,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000635,MPLADS-000635,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000636,MPLADS-000636,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000637,MPLADS-000637,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000638,MPLADS-000638,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000639,MPLADS-000639,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000640,MPLADS-000640,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-000641,MPLADS-000641,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000642,MPLADS-000642,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000643,MPLADS-000643,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000644,MPLADS-000644,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000645,MPLADS-000645,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000646,MPLADS-000646,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-000647,MPLADS-000647,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000648,MPLADS-000648,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-000649,MPLADS-000649,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-000650,MPLADS-000650,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000651,MPLADS-000651,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000652,MPLADS-000652,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000653,MPLADS-000653,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000654,MPLADS-000654,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000655,MPLADS-000655,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000656,MPLADS-000656,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-000657,MPLADS-000657,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-000658,MPLADS-000658,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-000659,MPLADS-000659,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-000660,MPLADS-000660,True,True,True,True,True,True,True,True,6,5,5,0.0
